"Index Num","Country of Origin","Country of Origin-ISO2","Asylum Data",Year,Age,Sex,"Country of Asylum"
1297,Afghanistan,AF,280,2016,"From 16 to 17 years",Males,Sweden
1298,Afghanistan,AF,120,2017,"From 16 to 17 years",Males,Sweden
1299,Afghanistan,AF,45,2018,"From 16 to 17 years",Males,Sweden
1300,Afghanistan,AF,35,2019,"From 16 to 17 years",Males,Sweden
1301,Afghanistan,AF,5,2008,"From 16 to 17 years",Males,Slovenia
1302,Afghanistan,AF,10,2009,"From 16 to 17 years",Males,Slovenia
1303,Afghanistan,AF,10,2010,"From 16 to 17 years",Males,Slovenia
1304,Afghanistan,AF,25,2011,"From 16 to 17 years",Males,Slovenia
1305,Afghanistan,AF,15,2012,"From 16 to 17 years",Males,Slovenia
1306,Afghanistan,AF,5,2013,"From 16 to 17 years",Males,Slovenia
1307,Afghanistan,AF,30,2014,"From 16 to 17 years",Males,Slovenia
1308,Afghanistan,AF,10,2015,"From 16 to 17 years",Males,Slovenia
1309,Afghanistan,AF,75,2016,"From 16 to 17 years",Males,Slovenia
1310,Afghanistan,AF,155,2017,"From 16 to 17 years",Males,Slovenia
1311,Afghanistan,AF,90,2018,"From 16 to 17 years",Males,Slovenia
1312,Afghanistan,AF,125,2019,"From 16 to 17 years",Males,Slovenia
1313,Afghanistan,AF,5,2009,"From 16 to 17 years",Males,Slovakia
1314,Afghanistan,AF,10,2011,"From 16 to 17 years",Males,Slovakia
1315,Afghanistan,AF,5,2014,"From 16 to 17 years",Males,Slovakia
1316,Afghanistan,AF,5,2018,"From 16 to 17 years",Males,Slovakia
1317,Afghanistan,AF,10,2019,"From 16 to 17 years",Males,Slovakia
1318,Afghanistan,AF,1475,2008,"From 16 to 17 years",Males,Total
1319,Afghanistan,AF,2170,2009,"From 16 to 17 years",Males,Total
1320,Afghanistan,AF,2260,2010,"From 16 to 17 years",Males,Total
1321,Afghanistan,AF,2890,2011,"From 16 to 17 years",Males,Total
1322,Afghanistan,AF,2930,2012,"From 16 to 17 years",Males,Total
1323,Afghanistan,AF,1880,2013,"From 16 to 17 years",Males,Total
1324,Afghanistan,AF,3035,2014,"From 16 to 17 years",Males,Total
1325,Afghanistan,AF,24975,2015,"From 16 to 17 years",Males,Total
1326,Afghanistan,AF,15025,2016,"From 16 to 17 years",Males,Total
1327,Afghanistan,AF,3315,2017,"From 16 to 17 years",Males,Total
1328,Afghanistan,AF,2020,2018,"From 16 to 17 years",Males,Total
1329,Afghanistan,AF,2345,2019,"From 16 to 17 years",Males,Total
1330,Afghanistan,AF,710,2008,"From 16 to 17 years",Males,"United Kingdom"
1331,Afghanistan,AF,465,2009,"From 16 to 17 years",Males,"United Kingdom"
1332,Afghanistan,AF,215,2010,"From 16 to 17 years",Males,"United Kingdom"
1333,Afghanistan,AF,125,2011,"From 16 to 17 years",Males,"United Kingdom"
1334,Afghanistan,AF,70,2012,"From 16 to 17 years",Males,"United Kingdom"
1335,Afghanistan,AF,70,2013,"From 16 to 17 years",Males,"United Kingdom"
1336,Afghanistan,AF,55,2014,"From 16 to 17 years",Males,"United Kingdom"
1337,Afghanistan,AF,230,2015,"From 16 to 17 years",Males,"United Kingdom"
1338,Afghanistan,AF,265,2016,"From 16 to 17 years",Males,"United Kingdom"
1339,Afghanistan,AF,75,2017,"From 16 to 17 years",Males,"United Kingdom"
1340,Afghanistan,AF,105,2018,"From 16 to 17 years",Males,"United Kingdom"
1341,Afghanistan,AF,160,2019,"From 16 to 17 years",Males,"United Kingdom"
1342,Afghanistan,AF,10,2008,"Less than 14 years",Males,Austria
1343,Afghanistan,AF,10,2009,"Less than 14 years",Males,Austria
1344,Afghanistan,AF,10,2010,"Less than 14 years",Males,Austria
1345,Afghanistan,AF,40,2011,"Less than 14 years",Males,Austria
1346,Afghanistan,AF,60,2012,"Less than 14 years",Males,Austria
1347,Afghanistan,AF,20,2013,"Less than 14 years",Males,Austria
1348,Afghanistan,AF,60,2014,"Less than 14 years",Males,Austria
1349,Afghanistan,AF,370,2015,"Less than 14 years",Males,Austria
1350,Afghanistan,AF,270,2016,"Less than 14 years",Males,Austria
1351,Afghanistan,AF,100,2017,"Less than 14 years",Males,Austria
1352,Afghanistan,AF,15,2018,"Less than 14 years",Males,Austria
1353,Afghanistan,AF,25,2019,"Less than 14 years",Males,Austria
1354,Afghanistan,AF,5,2008,"Less than 14 years",Males,Belgium
1355,Afghanistan,AF,15,2009,"Less than 14 years",Males,Belgium
1356,Afghanistan,AF,15,2010,"Less than 14 years",Males,Belgium
1357,Afghanistan,AF,40,2011,"Less than 14 years",Males,Belgium
1358,Afghanistan,AF,20,2012,"Less than 14 years",Males,Belgium
1359,Afghanistan,AF,5,2013,"Less than 14 years",Males,Belgium
1360,Afghanistan,AF,10,2014,"Less than 14 years",Males,Belgium
1361,Afghanistan,AF,210,2015,"Less than 14 years",Males,Belgium
1362,Afghanistan,AF,80,2016,"Less than 14 years",Males,Belgium
1363,Afghanistan,AF,40,2017,"Less than 14 years",Males,Belgium
1364,Afghanistan,AF,20,2018,"Less than 14 years",Males,Belgium
1365,Afghanistan,AF,55,2019,"Less than 14 years",Males,Belgium
1366,Afghanistan,AF,5,2011,"Less than 14 years",Males,Bulgaria
1367,Afghanistan,AF,5,2013,"Less than 14 years",Males,Bulgaria
1368,Afghanistan,AF,65,2014,"Less than 14 years",Males,Bulgaria
1369,Afghanistan,AF,90,2015,"Less than 14 years",Males,Bulgaria
1370,Afghanistan,AF,310,2016,"Less than 14 years",Males,Bulgaria
1371,Afghanistan,AF,30,2017,"Less than 14 years",Males,Bulgaria
1372,Afghanistan,AF,20,2018,"Less than 14 years",Males,Bulgaria
1373,Afghanistan,AF,25,2019,"Less than 14 years",Males,Bulgaria
1374,Afghanistan,AF,5,2009,"Less than 14 years",Males,Switzerland
1375,Afghanistan,AF,5,2011,"Less than 14 years",Males,Switzerland
1376,Afghanistan,AF,10,2012,"Less than 14 years",Males,Switzerland
1377,Afghanistan,AF,5,2013,"Less than 14 years",Males,Switzerland
1378,Afghanistan,AF,5,2014,"Less than 14 years",Males,Switzerland
1379,Afghanistan,AF,95,2015,"Less than 14 years",Males,Switzerland
1380,Afghanistan,AF,45,2016,"Less than 14 years",Males,Switzerland
1381,Afghanistan,AF,20,2017,"Less than 14 years",Males,Switzerland
1382,Afghanistan,AF,10,2018,"Less than 14 years",Males,Switzerland
1383,Afghanistan,AF,20,2019,"Less than 14 years",Males,Switzerland
1384,Afghanistan,AF,5,2008,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
1385,Afghanistan,AF,40,2009,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
1386,Afghanistan,AF,35,2010,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
1387,Afghanistan,AF,55,2011,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
1388,Afghanistan,AF,45,2012,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
1389,Afghanistan,AF,30,2013,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
1390,Afghanistan,AF,35,2014,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
1391,Afghanistan,AF,350,2015,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
1392,Afghanistan,AF,700,2016,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
1393,Afghanistan,AF,125,2017,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
1394,Afghanistan,AF,45,2018,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
1395,Afghanistan,AF,35,2019,"Less than 14 years",Males,"Germany (until 1990 former territory of the FRG)"
1396,Afghanistan,AF,15,2009,"Less than 14 years",Males,Denmark
1397,Afghanistan,AF,10,2010,"Less than 14 years",Males,Denmark
1398,Afghanistan,AF,15,2011,"Less than 14 years",Males,Denmark
1399,Afghanistan,AF,20,2012,"Less than 14 years",Males,Denmark
1400,Afghanistan,AF,5,2013,"Less than 14 years",Males,Denmark
1401,Afghanistan,AF,5,2014,"Less than 14 years",Males,Denmark
1402,Afghanistan,AF,80,2015,"Less than 14 years",Males,Denmark
1403,Afghanistan,AF,70,2016,"Less than 14 years",Males,Denmark
1404,Afghanistan,AF,10,2017,"Less than 14 years",Males,Denmark
1405,Afghanistan,AF,5,2018,"Less than 14 years",Males,Denmark
1406,Afghanistan,AF,10,2019,"Less than 14 years",Males,Denmark
1407,Afghanistan,AF,10,2008,"Less than 14 years",Males,Greece
1408,Afghanistan,AF,10,2013,"Less than 14 years",Males,Greece
1409,Afghanistan,AF,10,2014,"Less than 14 years",Males,Greece
1410,Afghanistan,AF,10,2015,"Less than 14 years",Males,Greece
1411,Afghanistan,AF,45,2016,"Less than 14 years",Males,Greece
1412,Afghanistan,AF,35,2017,"Less than 14 years",Males,Greece
1413,Afghanistan,AF,60,2018,"Less than 14 years",Males,Greece
1414,Afghanistan,AF,130,2019,"Less than 14 years",Males,Greece
1415,Afghanistan,AF,65,2008,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
1416,Afghanistan,AF,135,2009,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
1417,Afghanistan,AF,165,2010,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
1418,Afghanistan,AF,290,2011,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
1419,Afghanistan,AF,330,2012,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
1420,Afghanistan,AF,205,2013,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
1421,Afghanistan,AF,415,2014,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
1422,Afghanistan,AF,3925,2015,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
1423,Afghanistan,AF,1725,2016,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
1424,Afghanistan,AF,485,2017,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
1425,Afghanistan,AF,205,2018,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
1426,Afghanistan,AF,350,2019,"Less than 14 years",Males,"European Union - 27 countries (from 2020)"
1427,Afghanistan,AF,255,2008,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
1428,Afghanistan,AF,340,2009,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
1429,Afghanistan,AF,210,2010,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
1430,Afghanistan,AF,360,2011,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
1431,Afghanistan,AF,380,2012,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
1432,Afghanistan,AF,230,2013,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
1433,Afghanistan,AF,455,2014,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
1434,Afghanistan,AF,4085,2015,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
1435,Afghanistan,AF,1880,2016,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
1436,Afghanistan,AF,525,2017,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
1437,Afghanistan,AF,235,2018,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
1438,Afghanistan,AF,400,2019,"Less than 14 years",Males,"European Union - 28 countries (2013-2020)"
1439,Afghanistan,AF,5,2009,"Less than 14 years",Males,Finland
1440,Afghanistan,AF,5,2012,"Less than 14 years",Males,Finland
1441,Afghanistan,AF,70,2015,"Less than 14 years",Males,Finland
1442,Afghanistan,AF,20,2016,"Less than 14 years",Males,Finland
1443,Afghanistan,AF,10,2016,"Less than 14 years",Males,France
1444,Afghanistan,AF,15,2016,"Less than 14 years",Males,Croatia
1445,Afghanistan,AF,5,2018,"Less than 14 years",Males,Croatia
1446,Afghanistan,AF,5,2009,"Less than 14 years",Males,Hungary
1447,Afghanistan,AF,20,2012,"Less than 14 years",Males,Hungary
1448,Afghanistan,AF,20,2013,"Less than 14 years",Males,Hungary
1449,Afghanistan,AF,40,2014,"Less than 14 years",Males,Hungary
1450,Afghanistan,AF,780,2015,"Less than 14 years",Males,Hungary
1451,Afghanistan,AF,100,2016,"Less than 14 years",Males,Hungary
1452,Afghanistan,AF,60,2017,"Less than 14 years",Males,Hungary
1453,Afghanistan,AF,10,2018,"Less than 14 years",Males,Hungary
1454,Afghanistan,AF,5,2008,"Less than 14 years",Males,Italy
1455,Afghanistan,AF,5,2010,"Less than 14 years",Males,Italy
1456,Afghanistan,AF,5,2014,"Less than 14 years",Males,Italy
1457,Afghanistan,AF,5,2015,"Less than 14 years",Males,Italy
1458,Afghanistan,AF,5,2008,"Less than 14 years",Males,Netherlands
1459,Afghanistan,AF,15,2009,"Less than 14 years",Males,Netherlands
1460,Afghanistan,AF,10,2010,"Less than 14 years",Males,Netherlands
1461,Afghanistan,AF,10,2011,"Less than 14 years",Males,Netherlands
1462,Afghanistan,AF,10,2012,"Less than 14 years",Males,Netherlands
1463,Afghanistan,AF,5,2013,"Less than 14 years",Males,Netherlands
1464,Afghanistan,AF,45,2015,"Less than 14 years",Males,Netherlands
1465,Afghanistan,AF,20,2016,"Less than 14 years",Males,Netherlands
1466,Afghanistan,AF,5,2017,"Less than 14 years",Males,Netherlands
1467,Afghanistan,AF,5,2018,"Less than 14 years",Males,Netherlands
1468,Afghanistan,AF,5,2019,"Less than 14 years",Males,Netherlands
1469,Afghanistan,AF,25,2008,"Less than 14 years",Males,Norway
1470,Afghanistan,AF,55,2009,"Less than 14 years",Males,Norway
1471,Afghanistan,AF,20,2010,"Less than 14 years",Males,Norway
1472,Afghanistan,AF,30,2011,"Less than 14 years",Males,Norway
1473,Afghanistan,AF,25,2012,"Less than 14 years",Males,Norway
1474,Afghanistan,AF,20,2013,"Less than 14 years",Males,Norway
1475,Afghanistan,AF,35,2014,"Less than 14 years",Males,Norway
1476,Afghanistan,AF,345,2015,"Less than 14 years",Males,Norway
1477,Afghanistan,AF,20,2016,"Less than 14 years",Males,Norway
1478,Afghanistan,AF,15,2017,"Less than 14 years",Males,Norway
1479,Afghanistan,AF,10,2018,"Less than 14 years",Males,Norway
1480,Afghanistan,AF,10,2019,"Less than 14 years",Males,Norway
1481,Afghanistan,AF,5,2014,"Less than 14 years",Males,Romania
1482,Afghanistan,AF,5,2017,"Less than 14 years",Males,Romania
1483,Afghanistan,AF,5,2019,"Less than 14 years",Males,Romania
1484,Afghanistan,AF,25,2008,"Less than 14 years",Males,Sweden
1485,Afghanistan,AF,35,2009,"Less than 14 years",Males,Sweden
1486,Afghanistan,AF,70,2010,"Less than 14 years",Males,Sweden
1487,Afghanistan,AF,125,2011,"Less than 14 years",Males,Sweden
1488,Afghanistan,AF,145,2012,"Less than 14 years",Males,Sweden
1489,Afghanistan,AF,105,2013,"Less than 14 years",Males,Sweden
1490,Afghanistan,AF,175,2014,"Less than 14 years",Males,Sweden
1491,Afghanistan,AF,1905,2015,"Less than 14 years",Males,Sweden
1492,Afghanistan,AF,70,2016,"Less than 14 years",Males,Sweden
1493,Afghanistan,AF,30,2017,"Less than 14 years",Males,Sweden
1494,Afghanistan,AF,15,2018,"Less than 14 years",Males,Sweden
1495,Afghanistan,AF,30,2019,"Less than 14 years",Males,Sweden
1496,Afghanistan,AF,5,2014,"Less than 14 years",Males,Slovenia
1497,Afghanistan,AF,5,2015,"Less than 14 years",Males,Slovenia
1498,Afghanistan,AF,20,2016,"Less than 14 years",Males,Slovenia
1499,Afghanistan,AF,35,2017,"Less than 14 years",Males,Slovenia
1500,Afghanistan,AF,10,2018,"Less than 14 years",Males,Slovenia
1501,Afghanistan,AF,20,2019,"Less than 14 years",Males,Slovenia
1502,Afghanistan,AF,255,2008,"Less than 14 years",Males,Total
1503,Afghanistan,AF,340,2009,"Less than 14 years",Males,Total
1504,Afghanistan,AF,210,2010,"Less than 14 years",Males,Total
1505,Afghanistan,AF,360,2011,"Less than 14 years",Males,Total
1506,Afghanistan,AF,380,2012,"Less than 14 years",Males,Total
1507,Afghanistan,AF,230,2013,"Less than 14 years",Males,Total
1508,Afghanistan,AF,455,2014,"Less than 14 years",Males,Total
1509,Afghanistan,AF,4085,2015,"Less than 14 years",Males,Total
1510,Afghanistan,AF,1945,2016,"Less than 14 years",Males,Total
1511,Afghanistan,AF,560,2017,"Less than 14 years",Males,Total
1512,Afghanistan,AF,260,2018,"Less than 14 years",Males,Total
1513,Afghanistan,AF,425,2019,"Less than 14 years",Males,Total
1514,Afghanistan,AF,185,2008,"Less than 14 years",Males,"United Kingdom"
1515,Afghanistan,AF,205,2009,"Less than 14 years",Males,"United Kingdom"
1516,Afghanistan,AF,45,2010,"Less than 14 years",Males,"United Kingdom"
1517,Afghanistan,AF,70,2011,"Less than 14 years",Males,"United Kingdom"
1518,Afghanistan,AF,45,2012,"Less than 14 years",Males,"United Kingdom"
1519,Afghanistan,AF,25,2013,"Less than 14 years",Males,"United Kingdom"
1520,Afghanistan,AF,40,2014,"Less than 14 years",Males,"United Kingdom"
1521,Afghanistan,AF,160,2015,"Less than 14 years",Males,"United Kingdom"
1522,Afghanistan,AF,155,2016,"Less than 14 years",Males,"United Kingdom"
1523,Afghanistan,AF,35,2017,"Less than 14 years",Males,"United Kingdom"
1524,Afghanistan,AF,30,2018,"Less than 14 years",Males,"United Kingdom"
1525,Afghanistan,AF,45,2019,"Less than 14 years",Males,"United Kingdom"
1526,Afghanistan,AF,215,2008,Total,Total,Austria
1527,Afghanistan,AF,430,2009,Total,Total,Austria
1528,Afghanistan,AF,260,2010,Total,Total,Austria
1529,Afghanistan,AF,680,2011,Total,Total,Austria
1530,Afghanistan,AF,900,2012,Total,Total,Austria
1531,Afghanistan,AF,405,2013,Total,Total,Austria
1532,Afghanistan,AF,1200,2014,Total,Total,Austria
1533,Afghanistan,AF,5610,2015,Total,Total,Austria
1534,Afghanistan,AF,2445,2016,Total,Total,Austria
1535,Afghanistan,AF,695,2017,Total,Total,Austria
1536,Afghanistan,AF,165,2018,Total,Total,Austria
1537,Afghanistan,AF,640,2019,Total,Total,Austria
1538,Afghanistan,AF,105,2008,Total,Total,Belgium
1539,Afghanistan,AF,225,2009,Total,Total,Belgium
1540,Afghanistan,AF,220,2010,Total,Total,Belgium
1541,Afghanistan,AF,570,2011,Total,Total,Belgium
1542,Afghanistan,AF,425,2012,Total,Total,Belgium
1543,Afghanistan,AF,110,2013,Total,Total,Belgium
1544,Afghanistan,AF,120,2014,Total,Total,Belgium
1545,Afghanistan,AF,1520,2015,Total,Total,Belgium
1546,Afghanistan,AF,535,2016,Total,Total,Belgium
1547,Afghanistan,AF,300,2017,Total,Total,Belgium
1548,Afghanistan,AF,255,2018,Total,Total,Belgium
1549,Afghanistan,AF,650,2019,Total,Total,Belgium
1550,Afghanistan,AF,5,2008,Total,Total,Bulgaria
1551,Afghanistan,AF,5,2009,Total,Total,Bulgaria
1552,Afghanistan,AF,10,2010,Total,Total,Bulgaria
1553,Afghanistan,AF,10,2011,Total,Total,Bulgaria
1554,Afghanistan,AF,25,2012,Total,Total,Bulgaria
1555,Afghanistan,AF,35,2013,Total,Total,Bulgaria
1556,Afghanistan,AF,695,2014,Total,Total,Bulgaria
1557,Afghanistan,AF,940,2015,Total,Total,Bulgaria
1558,Afghanistan,AF,2040,2016,Total,Total,Bulgaria
1559,Afghanistan,AF,280,2017,Total,Total,Bulgaria
1560,Afghanistan,AF,365,2018,Total,Total,Bulgaria
1561,Afghanistan,AF,410,2019,Total,Total,Bulgaria
1562,Afghanistan,AF,20,2008,Total,Total,Switzerland
1563,Afghanistan,AF,35,2009,Total,Total,Switzerland
1564,Afghanistan,AF,50,2010,Total,Total,Switzerland
1565,Afghanistan,AF,50,2011,Total,Total,Switzerland
1566,Afghanistan,AF,60,2012,Total,Total,Switzerland
1567,Afghanistan,AF,45,2013,Total,Total,Switzerland
1568,Afghanistan,AF,50,2014,Total,Total,Switzerland
1569,Afghanistan,AF,900,2015,Total,Total,Switzerland
1570,Afghanistan,AF,340,2016,Total,Total,Switzerland
1571,Afghanistan,AF,145,2017,Total,Total,Switzerland
1572,Afghanistan,AF,105,2018,Total,Total,Switzerland
1573,Afghanistan,AF,215,2019,Total,Total,Switzerland
1574,Afghanistan,AF,10,2010,Total,Total,Cyprus
1575,Afghanistan,AF,5,2008,Total,Total,Czechia
1576,Afghanistan,AF,5,2011,Total,Total,Czechia
1577,Afghanistan,AF,5,2015,Total,Total,Czechia
1578,Afghanistan,AF,5,2019,Total,Total,Czechia
1579,Afghanistan,AF,60,2008,Total,Total,"Germany (until 1990 former territory of the FRG)"
1580,Afghanistan,AF,455,2009,Total,Total,"Germany (until 1990 former territory of the FRG)"
1581,Afghanistan,AF,800,2010,Total,Total,"Germany (until 1990 former territory of the FRG)"
1582,Afghanistan,AF,1090,2011,Total,Total,"Germany (until 1990 former territory of the FRG)"
1583,Afghanistan,AF,1005,2012,Total,Total,"Germany (until 1990 former territory of the FRG)"
1584,Afghanistan,AF,690,2013,Total,Total,"Germany (until 1990 former territory of the FRG)"
1585,Afghanistan,AF,1050,2014,Total,Total,"Germany (until 1990 former territory of the FRG)"
1586,Afghanistan,AF,7645,2015,Total,Total,"Germany (until 1990 former territory of the FRG)"
1587,Afghanistan,AF,14960,2016,Total,Total,"Germany (until 1990 former territory of the FRG)"
1588,Afghanistan,AF,2215,2017,Total,Total,"Germany (until 1990 former territory of the FRG)"
1589,Afghanistan,AF,715,2018,Total,Total,"Germany (until 1990 former territory of the FRG)"
1590,Afghanistan,AF,485,2019,Total,Total,"Germany (until 1990 former territory of the FRG)"
1591,Afghanistan,AF,170,2008,Total,Total,Denmark
